"Seq", "Problem", "dmd_num", "ttbnd_num", "wkd_scen", "ash_num", "dmd_file", "basemix_file", "ttbnd_file", "wkd_file", "min_file", "us1", "us2", "usb", "budget", "ptfrac", "solver", "timelimit", "mipgap", "sol_status", "problem", "MIP_obj", "tot_cap", "phase1_sol_status", "us1_cost", "us2_cost", "phase2_obj", "timestamp", "phase2_sol_status"
"11761", "mwts04_d02_t12467_a01_noptub_tight", "2", "12467", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12467.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12467_a01_noptub_tight", "14001", "13104", "optimal", "465", "432", "736", "2012-07-12 04:55:22.529937", "optimal"
"11762", "mwts04_d02_t12467_a02_noptub_tight", "2", "12467", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_12467.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12467_a02_noptub_tight", "14172.4999999", "13040", "optimal", "550.500000045735", "581.99999981976", "735", "2012-07-12 05:11:59.451130", "optimal"
"11763", "mwts04_d02_t12467_a01_noptub_moderate", "2", "12467", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12467.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12467_a01_noptub_moderate", "13941.9999999", "12820", "optimal", "618.000000020505", "503.999999909019", "719", "2012-07-12 05:24:42.411779", "optimal"
"11765", "mwts04_d02_t12467_a01_noptub_loose", "2", "12467", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12467.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12467_a01_noptub_loose", "13745", "13064", "optimal", "432", "249", "732", "2012-07-12 06:15:30.508955", "optimal"
"11767", "mwts04_d02_t12468_a01_noptub_tight", "2", "12468", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12468.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12468_a01_noptub_tight", "14016", "13176", "optimal", "450", "390", "745", "2012-07-12 07:01:44.850248", "optimal"
"11768", "mwts04_d02_t12468_a02_noptub_tight", "2", "12468", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_12468.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12468_a02_noptub_tight", "14230.5", "12696", "optimal", "733.5", "801", "718", "2012-07-12 07:17:51.828320", "optimal"
"11769", "mwts04_d02_t12468_a01_noptub_moderate", "2", "12468", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12468.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12468_a01_noptub_moderate", "13931.5", "13048", "optimal", "514.5", "369", "738", "2012-07-12 07:29:33.266510", "optimal"
"11771", "mwts04_d02_t12468_a01_noptub_loose", "2", "12468", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12468.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12468_a01_noptub_loose", "13751", "13088", "optimal", "408", "255", "736", "2012-07-12 08:19:29.585088", "optimal"
"11772", "mwts04_d02_t12468_a02_noptub_loose", "2", "12468", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_12468.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12468_a02_noptub_loose", "13995.9999998", "12964", "optimal", "531.000000031485", "500.999999816265", "733", "2012-07-12 08:50:21.250703", "optimal"
"11773", "mwts04_d02_t12478_a01_noptub_tight", "2", "12478", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12478.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12478_a01_noptub_tight", "14091", "13152", "optimal", "489", "450", "756", "2012-07-12 09:08:53.890916", "optimal"
"11774", "mwts04_d02_t12478_a02_noptub_tight", "2", "12478", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_12478.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12478_a02_noptub_tight", "14129.5", "13240", "optimal", "442.5", "446.999999999811", "779", "2012-07-12 09:25:48.286479", "optimal"
"11775", "mwts04_d02_t12478_a01_noptub_moderate", "2", "12478", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12478.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12478_a01_noptub_moderate", "13844.5", "13024", "optimal", "481.5", "339", "741", "2012-07-12 09:54:06.140322", "optimal"
"11777", "mwts04_d02_t12478_a01_noptub_loose", "2", "12478", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12478.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12478_a01_noptub_loose", "14063.4999999", "13144", "optimal", "517.500000011231", "401.999999857135", "761", "2012-07-12 10:33:59.446449", "optimal"
"11778", "mwts04_d02_t12478_a02_noptub_loose", "2", "12478", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_12478.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12478_a02_noptub_loose", "13928.5", "12880", "optimal", "592.5", "455.999999999985", "763", "2012-07-12 10:55:12.512079", "optimal"
"11779", "mwts04_d02_t12567_a01_noptub_tight", "2", "12567", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12567.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12567_a01_noptub_tight", "14024", "13136", "optimal", "444", "444", "760", "2012-07-12 11:09:46.894286", "optimal"
"11780", "mwts04_d02_t12567_a02_noptub_tight", "2", "12567", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_12567.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12567_a02_noptub_tight", "14283.5", "12788", "optimal", "727.5", "767.999999999544", "731", "2012-07-12 11:24:16.568467", "optimal"
"11781", "mwts04_d02_t12567_a01_noptub_moderate", "2", "12567", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12567.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12567_a01_noptub_moderate", "13781", "13040", "optimal", "414", "327", "757", "2012-07-12 11:48:18.909433", "optimal"
"11783", "mwts04_d02_t12567_a01_noptub_loose", "2", "12567", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12567.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12567_a01_noptub_loose", "13772.5", "12976", "optimal", "445.5", "351", "746", "2012-07-12 12:33:49.522945", "optimal"
"11784", "mwts04_d02_t12567_a02_noptub_loose", "2", "12567", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_12567.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12567_a02_noptub_loose", "13774.5", "12972", "optimal", "445.5", "357", "745", "2012-07-12 12:54:00.432832", "optimal"
"11785", "mwts04_d02_t12568_a01_noptub_tight", "2", "12568", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12568.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12568_a01_noptub_tight", "14012.5", "13132", "optimal", "433.5", "447", "735", "2012-07-12 13:05:56.594981", "optimal"
"11786", "mwts04_d02_t12568_a02_noptub_tight", "2", "12568", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_12568.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12568_a02_noptub_tight", "14167.4999999", "13032", "optimal", "658.5000000366", "476.999999881311", "726", "2012-07-12 13:19:00.230530", "optimal"
"11787", "mwts04_d02_t12568_a01_noptub_moderate", "2", "12568", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12568.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12568_a01_noptub_moderate", "13887.4999999", "12944", "optimal", "568.500000025095", "374.99999989386", "743", "2012-07-12 13:27:45.801210", "optimal"
"11789", "mwts04_d02_t12568_a01_noptub_loose", "2", "12568", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12568.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12568_a01_noptub_loose", "13942.5", "13080", "optimal", "550.5", "311.999999995527", "738", "2012-07-12 14:08:00.821351", "optimal"
"11790", "mwts04_d02_t12568_a02_noptub_loose", "2", "12568", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_12568.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12568_a02_noptub_loose", "13748.5", "12940", "optimal", "451.5", "357", "725", "2012-07-12 14:35:54.341839", "optimal"
"11791", "mwts04_d02_t12578_a01_noptub_tight", "2", "12578", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12578.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12578_a01_noptub_tight", "14319.4999999", "12896", "optimal", "754.500000014385", "668.99999990628", "734", "2012-07-12 14:57:17.396910", "optimal"
"11795", "mwts04_d02_t12578_a01_noptub_loose", "2", "12578", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12578.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12578_a01_noptub_loose", "13989", "12888", "optimal", "579", "521.999999989344", "731", "2012-07-12 16:24:45.291530", "optimal"
"11796", "mwts04_d02_t12578_a02_noptub_loose", "2", "12578", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_12578.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12578_a02_noptub_loose", "14114", "13352", "optimal", "402", "359.999999999802", "765", "2012-07-12 16:55:26.069440", "optimal"
"11797", "mwts04_d02_t12678_a01_noptub_tight", "2", "12678", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12678.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12678_a01_noptub_tight", "14011.5", "13128", "optimal", "457.5", "425.999999999811", "739", "2012-07-12 17:10:05.345500", "optimal"
"11798", "mwts04_d02_t12678_a02_noptub_tight", "2", "12678", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_12678.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12678_a02_noptub_tight", "14211.4999998", "12788", "optimal", "622.50000005376", "800.999999704965", "715", "2012-07-12 17:20:42.031731", "optimal"
"11799", "mwts04_d02_t12678_a01_noptub_moderate", "2", "12678", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12678.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12678_a01_noptub_moderate", "13757", "13028", "optimal", "423", "306", "735", "2012-07-12 17:40:42.386999", "optimal"
"11801", "mwts04_d02_t12678_a01_noptub_loose", "2", "12678", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_12678.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12678_a01_noptub_loose", "13855", "12928", "optimal", "554.999999999999", "371.999999979723", "745", "2012-07-12 18:14:40.394102", "optimal"
"11802", "mwts04_d02_t12678_a02_noptub_loose", "2", "12678", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_12678.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t12678_a02_noptub_loose", "13798", "13012", "optimal", "477", "308.999999999787", "729", "2012-07-12 18:35:14.262981", "optimal"
"11803", "mwts04_d02_t13456_a01_noptub_tight", "2", "13456", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_13456.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13456_a01_noptub_tight", "13481.5", "12886.0000000254", "optimal", "442.50000000207", "152.999999939382", "1160", "2012-07-12 18:55:21.879111", "optimal"
"11804", "mwts04_d02_t13456_a02_noptub_tight", "2", "13456", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_13456.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13456_a02_noptub_tight", "13288", "12664", "optimal", "516", "108", "1286", "2012-07-12 19:27:06.494789", "optimal"
"11805", "mwts04_d02_t13456_a01_noptub_moderate", "2", "13456", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_13456.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13456_a01_noptub_moderate", "13284", "12738", "optimal", "516", "30", "1128", "2012-07-12 19:48:33.331680", "optimal"
"11806", "mwts04_d02_t13456_a02_noptub_moderate", "2", "13456", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_13456.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13456_a02_noptub_moderate", "13285.5", "12786", "optimal", "478.5", "21", "1294", "2012-07-12 20:26:30.263551", "optimal"
"11807", "mwts04_d02_t13456_a01_noptub_loose", "2", "13456", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_13456.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13456_a01_noptub_loose", "13272", "12756", "optimal", "492", "24", "1135", "2012-07-12 20:45:25.384830", "optimal"
"11808", "mwts04_d02_t13456_a02_noptub_loose", "2", "13456", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_13456.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13456_a02_noptub_loose", "13218.5", "12668", "optimal", "538.5", "12", "1211", "2012-07-12 21:21:10.874190", "optimal"
"11809", "mwts04_d02_t13457_a01_noptub_tight", "2", "13457", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_13457.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13457_a01_noptub_tight", "13374", "12792", "optimal", "462", "120", "1186", "2012-07-12 21:45:24.887982", "optimal"
"11810", "mwts04_d02_t13457_a02_noptub_tight", "2", "13457", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_13457.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13457_a02_noptub_tight", "13310.5", "12676", "optimal", "511.5", "123", "1283", "2012-07-12 22:19:14.297521", "optimal"
"11811", "mwts04_d02_t13457_a01_noptub_moderate", "2", "13457", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_13457.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13457_a01_noptub_moderate", "13294", "12754", "optimal", "492", "48", "1214", "2012-07-12 22:49:02.100046", "optimal"
"11812", "mwts04_d02_t13457_a02_noptub_moderate", "2", "13457", "moderate", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_13457.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13457_a02_noptub_moderate", "13285", "12748", "optimal", "504", "33", "1212", "2012-07-12 23:26:31.929325", "optimal"
"11813", "mwts04_d02_t13457_a01_noptub_loose", "2", "13457", "loose", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_13457.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13457_a01_noptub_loose", "13281.5", "12764", "optimal", "487.5", "30", "1219", "2012-07-12 23:50:18.721978", "optimal"
"11814", "mwts04_d02_t13457_a02_noptub_loose", "2", "13457", "loose", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_13457.bnd", "exps/mwts04/inputs/mix/mwts04_loose.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13457_a02_noptub_loose", "13219.5", "12642", "optimal", "565.499999999988", "12", "1251", "2012-07-13 00:32:35.094765", "optimal"
"11815", "mwts04_d02_t13458_a01_noptub_tight", "2", "13458", "tight", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_13458.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13458_a01_noptub_tight", "13469.4999999", "12694", "optimal", "562.500000076335", "212.999999789919", "1181", "2012-07-13 00:53:16.920206", "optimal"
"11816", "mwts04_d02_t13458_a02_noptub_tight", "2", "13458", "tight", "2", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash02.mix", "exps/mwts04/inputs/mix/mwts04_13458.bnd", "exps/mwts04/inputs/mix/mwts04_tight.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13458_a02_noptub_tight", "13288", "12664", "optimal", "516", "108", "1327", "2012-07-13 01:23:21.581983", "optimal"
"11817", "mwts04_d02_t13458_a01_noptub_moderate", "2", "13458", "moderate", "1", "exps/mwts04/inputs/dmd/width02_pacu.dmd", "exps/mwts04/inputs/mix/mwts04_ash01.mix", "exps/mwts04/inputs/mix/mwts04_13458.bnd", "exps/mwts04/inputs/mix/mwts04_moderate.wkd", "exps/mwts04/inputs/dmd/base.min", "1.5", "3", "1", "100000", "1", "gurobi", "1200", "0.02", "optimal:optimal", "mwts04_d02_t13458_a01_noptub_moderate", "13380", "12732", "optimal", "597", "51", "1166", "2012-07-13 01:41:03.957498", "optimal"
